Pushing Hands (1992),"African Queen, The (1951)",Jerry Maguire (1996),GoodFellas (1990),Jean de Florette (1986),"Tango Lesson, The (1997)",Cape Fear (1991),Screamers (1995),"Scarlet Letter, The (1926)",Roommates (1995)
Apt Pupil (1998),Full Metal Jacket (1987),Annie Hall (1977),Wild America (1997),Getting Away With Murder (1996),Rear Window (1954),Vermin (1998),It Happened One Night (1934),Army of Darkness (1993),"Sword in the Stone, The (1963)"
Everyone Says I Love You (1996),"Silence of the Lambs, The (1991)",Steel (1997),Alice in Wonderland (1951),Unforgiven (1992),No Escape (1994),"Fifth Element, The (1997)","Wings of the Dove, The (1997)",Daniel Defoe's Robinson Crusoe (1996),William Shakespeare's Romeo and Juliet (1996)
Taxi Driver (1976),Twelve Monkeys (1995),Alien: Resurrection (1997),Love! Valour! Compassion! (1997),Celtic Pride (1996),Field of Dreams (1989),Getting Away With Murder (1996),"Fox and the Hound, The (1981)",Terror in a Texas Town (1958),Days of Thunder (1990)
Cinderella (1950),Amadeus (1984),"Client, The (1994)","Birds, The (1963)","Christmas Carol, A (1938)",GoodFellas (1990),Hedd Wyn (1992),Interview with the Vampire (1994),White Man's Burden (1995),Like Water For Chocolate (Como agua para chocolate) (1992)
"American President, The (1995)",Jerry Maguire (1996),"Air Up There, The (1994)",Telling Lies in America (1997),Tin Cup (1996),Jaws 3-D (1983),Dead Man (1995),Wyatt Earp (1994),My Fair Lady (1964),Muriel's Wedding (1994)
Dragonheart (1996),Independence Day (ID4) (1996),Deconstructing Harry (1997),Men in Black (1997),"Apostle, The (1997)",Touch of Evil (1958),Sgt. Bilko (1996),"Promesse, La (1996)","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Touki Bouki (Journey of the Hyena) (1973)
"Secret of Roan Inish, The (1994)","Cure, The (1995)","Hunt for Red October, The (1990)","Aristocats, The (1970)",Swimming with Sharks (1995),Gigi (1958),Guilty as Sin (1993),Turbo: A Power Rangers Movie (1997),Safe Passage (1994),Red Rock West (1992)
Before the Rain (Pred dozhdot) (1994),Nelly & Monsieur Arnaud (1995),North (1994),Interview with the Vampire (1994),Cutthroat Island (1995),American Dream (1990),Giant (1956),Nothing Personal (1995),Getting Away With Murder (1996),Daniel Defoe's Robinson Crusoe (1996)
"Cure, The (1995)",Jean de Florette (1986),Bogus (1996),Ayn Rand: A Sense of Life (1997),Set It Off (1996),Men in Black (1997),Tin Cup (1996),M (1931),Dead Presidents (1995),Meet John Doe (1941)
All About Eve (1950),"Ghost and Mrs. Muir, The (1947)",Body Snatchers (1993),Children of the Corn: The Gathering (1996),Sliver (1993),"Full Monty, The (1997)",In & Out (1997),Junior (1994),When Night Is Falling (1995),Kazaam (1996)
Star Wars (1977),1-900 (1994),Willy Wonka and the Chocolate Factory (1971),"Spitfire Grill, The (1996)","Pallbearer, The (1996)",Grateful Dead (1995),"Juror, The (1996)","Godfather: Part II, The (1974)","Client, The (1994)",Across the Sea of Time (1995)
Son in Law (1993),Midnight Dancers (Sibak) (1994),Ulee's Gold (1997),Jackie Brown (1997),Cinema Paradiso (1988),Forget Paris (1995),Robocop 3 (1993),"Ice Storm, The (1997)","Very Brady Sequel, A (1996)",Condition Red (1995)
"Month by the Lake, A (1995)",Raiders of the Lost Ark (1981),Ruby in Paradise (1993),"Manchurian Candidate, The (1962)","Rock, The (1996)","Prophecy II, The (1998)","Brady Bunch Movie, The (1995)",Nine Months (1995),"Walking Dead, The (1995)",Career Girls (1997)
Lone Star (1996),Kingpin (1996),"Beautician and the Beast, The (1997)",Young Frankenstein (1974),Night Flier (1997),Alien (1979),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Hideaway (1995),Double Happiness (1994),"Sum of Us, The (1994)"
Forrest Gump (1994),"Secret of Roan Inish, The (1994)",Live Nude Girls (1995),"Quest, The (1996)",Tin Cup (1996),Sliding Doors (1998),"People vs. Larry Flynt, The (1996)","American Werewolf in London, An (1981)","Gate of Heavenly Peace, The (1995)",Bad Taste (1987)
Contact (1997),"Devil's Own, The (1997)",Harlem (1993),Curdled (1996),Bed of Roses (1996),"Smile Like Yours, A (1997)",L.A. Confidential (1997),Palmetto (1998),Judge Dredd (1995),Every Other Weekend (1990)
"Princess Bride, The (1987)",8 1/2 (1963),Brother Minister: The Assassination of Malcolm X (1994),"Thieves (Voleurs, Les) (1996)",Spice World (1997),Home Alone 3 (1997),Good Will Hunting (1997),American Dream (1990),Crash (1996),"Little Princess, A (1995)"
Up Close and Personal (1996),Four Weddings and a Funeral (1994),Virtuosity (1995),Rent-a-Kid (1995),Ponette (1996),Late Bloomers (1996),"Sixth Man, The (1997)","Young Poisoner's Handbook, The (1995)","Howling, The (1981)",City of Industry (1997)
Two Friends (1986) ,Aladdin (1992),Wes Craven's New Nightmare (1994),"Reluctant Debutante, The (1958)",Curdled (1996),Grease (1978),Heidi Fleiss: Hollywood Madam (1995) ,"Tango Lesson, The (1997)",Basic Instinct (1992),"American in Paris, An (1951)"
Money Talks (1997),Old Yeller (1957),Mina Tannenbaum (1994),"Queen Margot (Reine Margot, La) (1994)",Unforgettable (1996),Dante's Peak (1997),Lord of Illusions (1995),Wishmaster (1997),So I Married an Axe Murderer (1993),Losing Chase (1996)
Much Ado About Nothing (1993),"Magic Hour, The (1998)","Getaway, The (1994)","Cowboy Way, The (1994)","Mask, The (1994)",King of the Hill (1993),Night on Earth (1991),Mad Love (1995),Son in Law (1993),"Babysitter, The (1995)"
"Ghost and the Darkness, The (1996)",Liar Liar (1997),"Frighteners, The (1996)",Spawn (1997),"Arrival, The (1996)","Forbidden Christ, The (Cristo proibito, Il) (1950)",Stripes (1981),Boys Life (1995),"Godfather: Part II, The (1974)",Persuasion (1995)
Dead Man Walking (1995),Fargo (1996),"Women, The (1939)","African Queen, The (1951)","Celluloid Closet, The (1995)",Jaws 3-D (1983),"Perez Family, The (1995)",Persuasion (1995),Stargate (1994),"Pagemaster, The (1994)"
Welcome to the Dollhouse (1995),Amistad (1997),"Story of Xinghua, The (1993)",Rumble in the Bronx (1995),Boys on the Side (1995),Miami Rhapsody (1995),"Beverly Hillbillies, The (1993)",Candyman (1992),Lone Star (1996),Microcosmos: Le peuple de l'herbe (1996)
Red Rock West (1992),Wes Craven's New Nightmare (1994),Welcome to the Dollhouse (1995),Cosi (1996),GoodFellas (1990),Selena (1997),"Usual Suspects, The (1995)","Aristocats, The (1970)",Twisted (1996),"Perez Family, The (1995)"
Contact (1997),Titanic (1997),Robocop 3 (1993),Frankie Starlight (1995),Mystery Science Theater 3000: The Movie (1996),"Brady Bunch Movie, The (1995)",Wallace & Gromit: The Best of Aardman Animation (1996),Cool Runnings (1993),Sprung (1997),"Apostle, The (1997)"
"Secret of Roan Inish, The (1994)","World of Apu, The (Apur Sansar) (1959)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Truth or Consequences, N.M. (1997)",I'm Not Rappaport (1996),Dangerous Minds (1995),Hot Shots! Part Deux (1993),Dead Man (1995),"Clockwork Orange, A (1971)",Blade Runner (1982)
Interview with the Vampire (1994),"Godfather: Part II, The (1974)",Hercules (1997),Cinderella (1950),Everyone Says I Love You (1996),Daniel Defoe's Robinson Crusoe (1996),Flesh and Bone (1993),Sprung (1997),Hearts and Minds (1996),Lamerica (1994)
Sirens (1994),Mortal Kombat: Annihilation (1997),American Dream (1990),I Can't Sleep (J'ai pas sommeil) (1994),"Visitors, The (Visiteurs, Les) (1993)",Blue Chips (1994),Orlando (1993),Daens (1992),Black Sheep (1996),Black Beauty (1994)
Back to the Future (1985),Powder (1995),Mallrats (1995),Miami Rhapsody (1995),Marked for Death (1990),Young Guns (1988),"Truth About Cats & Dogs, The (1996)",E.T. the Extra-Terrestrial (1982),Gilligan's Island: The Movie (1998),Once Upon a Time in America (1984)
Scream 2 (1997),Scream (1996),Titanic (1997),George of the Jungle (1997),Volcano (1997),Desert Winds (1995),For Whom the Bell Tolls (1943),Hollow Reed (1996),Candyman (1992),Race the Sun (1996)
"Goofy Movie, A (1995)","Client, The (1994)",Swingers (1996),Etz Hadomim Tafus (Under the Domin Tree) (1994),Ponette (1996),It Happened One Night (1934),Three Colors: Blue (1993),Relative Fear (1994),Kissed (1996),"Air Up There, The (1994)"
"Red Firecracker, Green Firecracker (1994)",Amadeus (1984),Forrest Gump (1994),"Second Jungle Book: Mowgli & Baloo, The (1997)",Ready to Wear (Pret-A-Porter) (1994),Here Comes Cookie (1935),"Rainmaker, The (1997)",Blues Brothers 2000 (1998),Reality Bites (1994),"Believers, The (1987)"
Oscar & Lucinda (1997),"Scarlet Letter, The (1995)","Air Up There, The (1994)","Death in the Garden (Mort en ce jardin, La) (1956)",Small Faces (1995),"Pyromaniac's Love Story, A (1995)",Cutthroat Island (1995),Mrs. Winterbourne (1996),Lone Star (1996),All About Eve (1950)
"Christmas Carol, A (1938)",M*A*S*H (1970),Copycat (1995),"Empire Strikes Back, The (1980)","Price Above Rubies, A (1998)","Fugitive, The (1993)",Daniel Defoe's Robinson Crusoe (1996),Seven (Se7en) (1995),"Rock, The (1996)",Eye for an Eye (1996)
Commandments (1997),"Postino, Il (1994)",Power 98 (1995),Mars Attacks! (1996),Star Trek: First Contact (1996),S.F.W. (1994),Deconstructing Harry (1997),Purple Noon (1960),Stephen King's The Langoliers (1995),Jackie Brown (1997)
Get on the Bus (1996),Tie Me Up! Tie Me Down! (1990),"Smile Like Yours, A (1997)",When Night Is Falling (1995),Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Jeffrey (1995),"Wedding Singer, The (1998)","Baby-Sitters Club, The (1995)",Dumb & Dumber (1994),I'm Not Rappaport (1996)
Titanic (1997),Scream (1996),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",I Know What You Did Last Summer (1997),Batman Forever (1995),Dante's Peak (1997),Citizen Ruth (1996),"Wrong Trousers, The (1993)",City of Angels (1998),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
Donnie Brasco (1997),Mr. Holland's Opus (1995),Amityville 3-D (1983),"Craft, The (1996)","Death in the Garden (Mort en ce jardin, La) (1956)",On Golden Pond (1981),Madonna: Truth or Dare (1991),"Adventures of Priscilla, Queen of the Desert, The (1994)",Star Wars (1977),Beverly Hills Ninja (1997)
Stargate (1994),My Favorite Season (1993),Relative Fear (1994),Titanic (1997),Ponette (1996),"Godfather: Part II, The (1974)",Mary Reilly (1996),Canadian Bacon (1994),To Be or Not to Be (1942),Telling Lies in America (1997)
All About Eve (1950),Forrest Gump (1994),"Rainmaker, The (1997)","Time to Kill, A (1996)","Hunt for Red October, The (1990)",Bent (1997),Amityville II: The Possession (1982),"Scarlet Letter, The (1926)","Mighty, The (1998)","Apostle, The (1997)"
"Godfather, The (1972)",Nico Icon (1995),Rebecca (1940),Up Close and Personal (1996),Prisoner of the Mountains (Kavkazsky Plennik) (1996),"Perfect World, A (1993)",Star Trek VI: The Undiscovered Country (1991),Double Happiness (1994),E.T. the Extra-Terrestrial (1982),Young Frankenstein (1974)
Return of the Jedi (1983),Raiders of the Lost Ark (1981),Being There (1979),Mr. Jones (1993),Escape to Witch Mountain (1975),"Relic, The (1997)",Lost Highway (1997),Nelly & Monsieur Arnaud (1995),Citizen Kane (1941),My Left Foot (1989)
"Wrong Trousers, The (1993)","African Queen, The (1951)",Herbie Rides Again (1974),Senseless (1998),Swimming with Sharks (1995),My Fair Lady (1964),Return of the Jedi (1983),Jean de Florette (1986),"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","Secret of Roan Inish, The (1994)"
Seven (Se7en) (1995),"Empire Strikes Back, The (1980)","Specialist, The (1994)",Nemesis 2: Nebula (1995),"Princess Bride, The (1987)",Return of the Jedi (1983),Winnie the Pooh and the Blustery Day (1968),"Getaway, The (1994)",Sliver (1993),My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
Jaws (1975),Body Snatchers (1993),Hedd Wyn (1992),Hercules (1997),Mina Tannenbaum (1994),"Daytrippers, The (1996)",Night Flier (1997),Blade Runner (1982),Victor/Victoria (1982),Sliver (1993)
All About Eve (1950),Forrest Gump (1994),Dragonheart (1996),Big Night (1996),"Secret of Roan Inish, The (1994)",Blue Sky (1994),Ponette (1996),Mary Shelley's Frankenstein (1994),"Hunt for Red October, The (1990)",GoodFellas (1990)
"Blues Brothers, The (1980)",Terminator 2: Judgment Day (1991),Georgia (1995),In the Mouth of Madness (1995),Mr. Holland's Opus (1995),"Cure, The (1995)",Love and Death on Long Island (1997),Forrest Gump (1994),Somebody to Love (1994),Exit to Eden (1994)
"Air Up There, The (1994)",Restoration (1995),"Treasure of the Sierra Madre, The (1948)","Walking Dead, The (1995)",Above the Rim (1994),"Aristocats, The (1970)","Peacemaker, The (1997)",Sleepover (1995),Philadelphia (1993),Night on Earth (1991)
"Women, The (1939)",What's Eating Gilbert Grape (1993),"Island of Dr. Moreau, The (1996)",East of Eden (1955),Forrest Gump (1994),Jade (1995),Boy's Life 2 (1997),Rocket Man (1997),"Air Up There, The (1994)",Ready to Wear (Pret-A-Porter) (1994)
Marvin's Room (1996),Nénette et Boni (1996),Of Love and Shadows (1994),Hot Shots! Part Deux (1993),Amityville 3-D (1983),Jaws (1975),Fly Away Home (1996),Gordy (1995),Clean Slate (Coup de Torchon) (1981),Blue Sky (1994)
Forrest Gump (1994),Curdled (1996),Jean de Florette (1986),"Jungle Book, The (1994)",Desperate Measures (1998),Bent (1997),"Rainmaker, The (1997)",Underground (1995),My Fair Lady (1964),Bad Taste (1987)
Air Force One (1997),Forrest Gump (1994),Judge Dredd (1995),Chasing Amy (1997),It Happened One Night (1934),"Graduate, The (1967)","Search for One-eye Jimmy, The (1996)",Broken Arrow (1996),Poison Ivy II (1995),Switchback (1997)
"Little Princess, A (1995)",White Squall (1996),Stand by Me (1986),City of Angels (1998),Multiplicity (1996),Three Lives and Only One Death (1996),Flirting With Disaster (1996),Body Snatchers (1993),"Princess Bride, The (1987)",Clerks (1994)
Winnie the Pooh and the Blustery Day (1968),Wes Craven's New Nightmare (1994),Contact (1997),Mother Night (1996),My Life as a Dog (Mitt liv som hund) (1985),Stargate (1994),D3: The Mighty Ducks (1996),Curdled (1996),Raise the Red Lantern (1991),Real Genius (1985)
Fargo (1996),"Philadelphia Story, The (1940)",Dead Man Walking (1995),Nina Takes a Lover (1994),Beautiful Thing (1996),Dracula: Dead and Loving It (1995),Beyond Bedlam (1993),Shine (1996),Desperate Measures (1998),"Magnificent Seven, The (1954)"
8 1/2 (1963),Manhattan (1979),Searching for Bobby Fischer (1993),Othello (1995),Trainspotting (1996),Jerry Maguire (1996),"Fifth Element, The (1997)",Sgt. Bilko (1996),"Thin Blue Line, The (1988)",Manon of the Spring (Manon des sources) (1986)
Gigi (1958),Amistad (1997),Alphaville (1965),"Ghost and Mrs. Muir, The (1947)",In the Realm of the Senses (Ai no corrida) (1976),"Cement Garden, The (1993)",Wyatt Earp (1994),Death in Brunswick (1991),Picnic (1955),Roommates (1995)
Losing Chase (1996),Angus (1995),Children of the Corn: The Gathering (1996),Star Wars (1977),Female Perversions (1996),Bad Boys (1995),Lightning Jack (1994),"Tie That Binds, The (1995)",I Know What You Did Last Summer (1997),Jaws (1975)
Psycho (1960),Fargo (1996),Apollo 13 (1995),GoodFellas (1990),Hearts and Minds (1996),Kids in the Hall: Brain Candy (1996),"Apple Dumpling Gang, The (1975)","Wedding Singer, The (1998)",Demolition Man (1993),Canadian Bacon (1994)
"Rock, The (1996)","Last of the Mohicans, The (1992)",Batman (1989),Die Hard 2 (1990),Love Affair (1994),Sliding Doors (1998),"Long Kiss Goodnight, The (1996)",Picture Perfect (1997),Executive Decision (1996),Ninotchka (1939)
Casper (1995),Pulp Fiction (1994),Liar Liar (1997),"Walk in the Clouds, A (1995)",Monty Python's Life of Brian (1979),Marked for Death (1990),"Nightmare Before Christmas, The (1993)","Lion King, The (1994)",Safe Passage (1994),Ed (1996)
2001: A Space Odyssey (1968),Unforgettable (1996),Hamlet (1996),Star Trek VI: The Undiscovered Country (1991),Night of the Living Dead (1968),"Boys, Les (1997)",Bliss (1997),Flubber (1997),Mortal Kombat (1995),Event Horizon (1997)
GoldenEye (1995),Hercules (1997),Vertigo (1958),"Apostle, The (1997)","Wings of the Dove, The (1997)",Evil Dead II (1987),"Butcher Boy, The (1998)","Search for One-eye Jimmy, The (1996)",Last Action Hero (1993),"Road to Wellville, The (1994)"
Back to the Future (1985),Sense and Sensibility (1995),Desperate Measures (1998),Mary Reilly (1996),Phantoms (1998),Star Wars (1977),Blood For Dracula (Andy Warhol's Dracula) (1974),"Air Up There, The (1994)",Meet John Doe (1941),City of Angels (1998)
Good Will Hunting (1997),Star Wars (1977),Sliding Doors (1998),King of the Hill (1993),"World of Apu, The (Apur Sansar) (1959)",Switchback (1997),Another Stakeout (1993),"Search for One-eye Jimmy, The (1996)","Second Jungle Book: Mowgli & Baloo, The (1997)","Bewegte Mann, Der (1994)"
Terminator 2: Judgment Day (1991),Harold and Maude (1971),Young Frankenstein (1974),It Could Happen to You (1994),Santa with Muscles (1996),It Happened One Night (1934),S.F.W. (1994),Grosse Pointe Blank (1997),Apollo 13 (1995),Addams Family Values (1993)
"English Patient, The (1996)",Lost Highway (1997),"Fast, Cheap & Out of Control (1997)",8 Seconds (1994),"Right Stuff, The (1983)","Wings of the Dove, The (1997)",Delicatessen (1991),Kingpin (1996),"Pallbearer, The (1996)","Lion King, The (1994)"
"Bronx Tale, A (1993)","Clockwork Orange, A (1971)",Chairman of the Board (1998),"Body Snatcher, The (1945)","Funeral, The (1996)",Commandments (1997),"Princess Bride, The (1987)","Truth About Cats & Dogs, The (1996)",Chairman of the Board (1998),Cop Land (1997)
