8 1/2 (1963),Manhattan (1979),Nick of Time (1995),Mighty Aphrodite (1995),For Whom the Bell Tolls (1943),Vampire in Brooklyn (1995),Eye for an Eye (1996),Unhook the Stars (1996),Searching for Bobby Fischer (1993),Six Degrees of Separation (1993)
Tom & Viv (1994),Delicatessen (1991),Delta of Venus (1994),Another Stakeout (1993),Cyclo (1995),"Substance of Fire, The (1996)",Nightwatch (1997),Absolute Power (1997),Babe (1995),Conspiracy Theory (1997)
Cold Comfort Farm (1995),Jack (1996),"Spitfire Grill, The (1996)",Picture Bride (1995),"Lion King, The (1994)",Underworld (1997),"Gay Divorcee, The (1934)","Ghost and Mrs. Muir, The (1947)",Critical Care (1997),"Wedding Singer, The (1998)"
Psycho (1960),Fargo (1996),Anastasia (1997),Until the End of the World (Bis ans Ende der Welt) (1991),Delta of Venus (1994),Annie Hall (1977),Wild Things (1998),Rudy (1993),Apollo 13 (1995),"Walk in the Sun, A (1945)"
"Last of the Mohicans, The (1992)",Batman (1989),Die Hard 2 (1990),"Rock, The (1996)",Arsenic and Old Lace (1944),Last Action Hero (1993),"Shining, The (1980)",Paradise Road (1997),Smilla's Sense of Snow (1997),Angus (1995)
Body Snatchers (1993),"Lost World: Jurassic Park, The (1997)",White Squall (1996),Hard Eight (1996),"Devil's Advocate, The (1997)",Night on Earth (1991),Terminal Velocity (1994),Delta of Venus (1994),Casper (1995),When a Man Loves a Woman (1994)
2001: A Space Odyssey (1968),Primary Colors (1998),First Kid (1996),Best of the Best 3: No Turning Back (1995),His Girl Friday (1940),"Saint, The (1997)","Paper, The (1994)",Mortal Kombat (1995),All Over Me (1997),Bastard Out of Carolina (1996)
"Simple Wish, A (1997)",Contact (1997),Three Lives and Only One Death (1996),Nikita (La Femme Nikita) (1990),Traveller (1997),"Adventures of Robin Hood, The (1938)",Marked for Death (1990),Amityville: A New Generation (1993),Etz Hadomim Tafus (Under the Domin Tree) (1994),GoldenEye (1995)
Tom & Viv (1994),Devil in a Blue Dress (1995),Independence Day (ID4) (1996),Children of the Revolution (1996),Crumb (1994),"Other Voices, Other Rooms (1997)",Wild Things (1998),Tokyo Fist (1995),Natural Born Killers (1994),"Murder, My Sweet (1944)"
Tom & Viv (1994),Shopping (1994),"Funeral, The (1996)",Devil in a Blue Dress (1995),Titanic (1997),When a Man Loves a Woman (1994),Grease 2 (1982),So I Married an Axe Murderer (1993),Coldblooded (1995),Star Trek: The Motion Picture (1979)
Delta of Venus (1994),Tom & Viv (1994),Delicatessen (1991),Conspiracy Theory (1997),Terminator 2: Judgment Day (1991),Carrie (1976),Half Baked (1998),When a Man Loves a Woman (1994),Two Bits (1995),So I Married an Axe Murderer (1993)
Screamers (1995),"English Patient, The (1996)","Love Bug, The (1969)",Rough Magic (1995),"Magnificent Seven, The (1954)",Back to the Future (1985),Chungking Express (1994),Shall We Dance? (1996),Desperate Measures (1998),Mixed Nuts (1994)
"Clockwork Orange, A (1971)","Bronx Tale, A (1993)",Geronimo: An American Legend (1993),Careful (1992),Manhattan Murder Mystery (1993),Full Metal Jacket (1987),For Whom the Bell Tolls (1943),Strictly Ballroom (1992),Batman & Robin (1997),unknown
Beyond Rangoon (1995),Wild America (1997),What Happened Was... (1994),Relative Fear (1994),White Squall (1996),Seven (Se7en) (1995),"Ghost and the Darkness, The (1996)",Cobb (1994),"Postman, The (1997)",First Kid (1996)
Rudy (1993),Body Snatchers (1993),Rising Sun (1993),Widows' Peak (1994),Female Perversions (1996),Vampire in Brooklyn (1995),Party Girl (1995),"Reluctant Debutante, The (1958)",Good Morning (1971),"Substance of Fire, The (1996)"
"First Wives Club, The (1996)","Rock, The (1996)",Titanic (1997),"Game, The (1997)",Aliens (1986),Tom & Viv (1994),Crumb (1994),Clean Slate (1994),Die Hard (1988),Taxi Driver (1976)
Good Will Hunting (1997),Jackie Brown (1997),Titanic (1997),In & Out (1997),Hugo Pool (1997),Naked (1993),"Devil's Advocate, The (1997)",Sudden Death (1995),Fire on the Mountain (1996),"Princess Bride, The (1987)"
Full Metal Jacket (1987),Vanya on 42nd Street (1994),"Big Sleep, The (1946)",1-900 (1994),Poison Ivy II (1995),"Sexual Life of the Belgians, The (1994)","Walk in the Sun, A (1945)",Beverly Hills Ninja (1997),Grease 2 (1982),Mary Poppins (1964)
"Fugitive, The (1993)",Jaws (1975),"Unbearable Lightness of Being, The (1988)","Beans of Egypt, Maine, The (1994)",Ben-Hur (1959),Get Shorty (1995),Alien (1979),Harlem (1993),The Courtyard (1995),Army of Darkness (1993)
Vampire in Brooklyn (1995),"Wizard of Oz, The (1939)","Murder, My Sweet (1944)",In the Mouth of Madness (1995),Hard Eight (1996),"Fan, The (1996)",Waiting for Guffman (1996),"Lost World: Jurassic Park, The (1997)","Colonel Chabert, Le (1994)",Short Cuts (1993)
In the Company of Men (1997),"Full Monty, The (1997)","Last Time I Committed Suicide, The (1997)",Normal Life (1996),It Takes Two (1995),Calendar Girl (1993),Blue Chips (1994),Cop Land (1997),Last Action Hero (1993),101 Dalmatians (1996)
"Mask, The (1994)",Extreme Measures (1996),Monty Python's Life of Brian (1979),"Substance of Fire, The (1996)",Gaslight (1944),Blade Runner (1982),Star Trek V: The Final Frontier (1989),Full Speed (1996),Another Stakeout (1993),"Pillow Book, The (1995)"
His Girl Friday (1940),Picture Bride (1995),Batman & Robin (1997),Phenomenon (1996),Booty Call (1997),Blood & Wine (1997),Spanking the Monkey (1994),Angel Baby (1995),Lawnmower Man 2: Beyond Cyberspace (1996),Mina Tannenbaum (1994)
Delta of Venus (1994),Tom & Viv (1994),Liebelei (1933),So I Married an Axe Murderer (1993),"City of Lost Children, The (1995)",Wild Things (1998),Natural Born Killers (1994),Shopping (1994),Delicatessen (1991),Anne Frank Remembered (1995)
Roman Holiday (1953),Desperado (1995),"20,000 Leagues Under the Sea (1954)","Sixth Man, The (1997)",Lawrence of Arabia (1962),Body Snatchers (1993),Fear (1996),Phantoms (1998),Delta of Venus (1994),Bob Roberts (1992)
Funny Face (1957),Some Like It Hot (1959),Delicatessen (1991),When a Man Loves a Woman (1994),Mallrats (1995),"Ice Storm, The (1997)",Miracle on 34th Street (1994),Harriet the Spy (1996),Hugo Pool (1997),Rudy (1993)
For Ever Mozart (1996),U Turn (1997),To Be or Not to Be (1942),Clean Slate (1994),Another Stakeout (1993),"Ice Storm, The (1997)",Farewell My Concubine (1993),"Lost World: Jurassic Park, The (1997)",Richie Rich (1994),"Streetcar Named Desire, A (1951)"
Tom & Viv (1994),Vampire in Brooklyn (1995),Brothers in Trouble (1995),Terminator 2: Judgment Day (1991),Some Like It Hot (1959),Duoluo tianshi (1995),Pharaoh's Army (1995),Young Guns (1988),Cool Runnings (1993),So I Married an Axe Murderer (1993)
Tom & Viv (1994),Young Guns (1988),Delta of Venus (1994),Conspiracy Theory (1997),Pulp Fiction (1994),"Clockwork Orange, A (1971)",Titanic (1997),Pharaoh's Army (1995),"Murder, My Sweet (1944)",Hard Eight (1996)
"Substance of Fire, The (1996)","Game, The (1997)",Rudy (1993),Duoluo tianshi (1995),For Ever Mozart (1996),"Omen, The (1976)","Glimmer Man, The (1996)","Stars Fell on Henrietta, The (1995)",Jade (1995),Heavy Metal (1981)
Conspiracy Theory (1997),Jean de Florette (1986),Farewell My Concubine (1993),Little Women (1994),"Slingshot, The (1993)","Substance of Fire, The (1996)",High Noon (1952),Dragonheart (1996),Angel and the Badman (1947),Fear (1996)
"Sting, The (1973)",Careful (1992),Stonewall (1995),Eye for an Eye (1996),U Turn (1997),Nobody Loves Me (Keiner liebt mich) (1994),Gone Fishin' (1997),"Birdcage, The (1996)",Stephen King's The Langoliers (1995),Homage (1995)
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),Fear (1996),When a Man Loves a Woman (1994),Crumb (1994),Bulletproof (1996),Devil in a Blue Dress (1995),Wild Things (1998),It's My Party (1995)
Fear (1996),Tom & Viv (1994),Delta of Venus (1994),Evil Dead II (1987),Waterworld (1995),Star Trek V: The Final Frontier (1989),Trainspotting (1996),Clean Slate (1994),Moll Flanders (1996),Pink Floyd - The Wall (1982)
Delta of Venus (1994),Desperado (1995),Absolute Power (1997),Toy Story (1995),Fall (1997),"Visitors, The (Visiteurs, Les) (1993)",Bird of Prey (1996),"First Wives Club, The (1996)",Delicatessen (1991),James and the Giant Peach (1996)
Aliens (1986),Clean Slate (1994),So I Married an Axe Murderer (1993),Pulp Fiction (1994),"Clockwork Orange, A (1971)",Two Bits (1995),Speed (1994),"Substance of Fire, The (1996)",Waterworld (1995),Young Guns (1988)
Kolya (1996),"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Perfect World, A (1993)",Etz Hadomim Tafus (Under the Domin Tree) (1994),Chasers (1994),"Man from Down Under, The (1943)",Tales from the Hood (1995),"Cement Garden, The (1993)",Marked for Death (1990),Down by Law (1986)
"Corrina, Corrina (1994)",Chasers (1994),"Awfully Big Adventure, An (1995)",Dumbo (1941),Little Women (1994),Once Upon a Time in America (1984),"Bronx Tale, A (1993)",Kids in the Hall: Brain Candy (1996),Crossfire (1947),Dream With the Fishes (1997)
Carrington (1995),Quiz Show (1994),Star Wars (1977),Clear and Present Danger (1994),Good Will Hunting (1997),Andre (1994),Striking Distance (1993),Shall We Dance? (1996),"Death in the Garden (Mort en ce jardin, La) (1956)","Fish Called Wanda, A (1988)"
Striptease (1996),Delta of Venus (1994),Cobb (1994),Tom & Viv (1994),Bulletproof (1996),Paris Was a Woman (1995),Vampire in Brooklyn (1995),Mighty Aphrodite (1995),Reckless (1995),T-Men (1947)
Star Wars (1977),Jade (1995),His Girl Friday (1940),"Ciao, Professore! (1993)",For the Moment (1994),Striking Distance (1993),"Manchurian Candidate, The (1962)",The Innocent (1994),"Godfather: Part II, The (1974)",Batman & Robin (1997)
"Invitation, The (Zaproszenie) (1986)",The Innocent (1994),Once Were Warriors (1994),Love Serenade (1996),"Corrina, Corrina (1994)",Star Trek: The Wrath of Khan (1982),Giant (1956),Annie Hall (1977),"Very Brady Sequel, A (1996)","Great Escape, The (1963)"
Tom & Viv (1994),Delta of Venus (1994),Reckless (1995),Clean Slate (1994),Go Fish (1994),Devil in a Blue Dress (1995),Titanic (1997),"Journey of August King, The (1995)",When a Man Loves a Woman (1994),Crumb (1994)
Tom & Viv (1994),"First Wives Club, The (1996)",Fear (1996),Devil in a Blue Dress (1995),Delta of Venus (1994),When a Man Loves a Woman (1994),Titanic (1997),"Funeral, The (1996)",Pharaoh's Army (1995),Clean Slate (1994)
For Ever Mozart (1996),Wild Things (1998),Conspiracy Theory (1997),Duoluo tianshi (1995),Tom & Viv (1994),Renaissance Man (1994),Devil in a Blue Dress (1995),Touch (1997),"Reluctant Debutante, The (1958)",Twilight (1998)
"Man Without a Face, The (1993)",Ghost (1990),Drop Dead Fred (1991),Star Wars (1977),Jane Eyre (1996),Radioland Murders (1994),"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Great Escape, The (1963)",Gone Fishin' (1997),Here Comes Cookie (1935)
Rudy (1993),"Nightmare on Elm Street, A (1984)","Game, The (1997)",Another Stakeout (1993),Desperado (1995),"Hunted, The (1995)",Tokyo Fist (1995),Female Perversions (1996),"Wizard of Oz, The (1939)","Inkwell, The (1994)"
Delta of Venus (1994),Mighty Aphrodite (1995),Wild Things (1998),"Nightmare on Elm Street, A (1984)",Mr. Jones (1993),Rudy (1993),Half Baked (1998),Denise Calls Up (1995),Secrets & Lies (1996),"Inkwell, The (1994)"
Fear (1996),Clean Slate (1994),Tom & Viv (1994),U Turn (1997),Duck Soup (1933),Mighty Aphrodite (1995),Devil in a Blue Dress (1995),"Slingshot, The (1993)",Aliens (1986),"Ice Storm, The (1997)"
Tom & Viv (1994),Roman Holiday (1953),Shopping (1994),Natural Born Killers (1994),Crumb (1994),Wild Things (1998),Manny & Lo (1996),Rosencrantz and Guildenstern Are Dead (1990),In the Mouth of Madness (1995),So I Married an Axe Murderer (1993)
Rosewood (1997),"First Wives Club, The (1996)",Beautiful Girls (1996),Delta of Venus (1994),Tom & Viv (1994),"Colonel Chabert, Le (1994)",Vampire in Brooklyn (1995),When a Man Loves a Woman (1994),"Substance of Fire, The (1996)","Game, The (1997)"
Tom & Viv (1994),Naked Gun 33 1/3: The Final Insult (1994),Young Guns (1988),JLG/JLG - autoportrait de décembre (1994),"Murder, My Sweet (1944)",Monty Python and the Holy Grail (1974),"First Wives Club, The (1996)","Reluctant Debutante, The (1958)","Clockwork Orange, A (1971)",Half Baked (1998)
Conspiracy Theory (1997),Little Women (1994),Cool Hand Luke (1967),"Symphonie pastorale, La (1946)",Independence Day (ID4) (1996),Delta of Venus (1994),Delicatessen (1991),Snow White and the Seven Dwarfs (1937),Wild Reeds (1994),Toy Story (1995)
Naked (1993),Secrets & Lies (1996),Star Trek: First Contact (1996),"Cement Garden, The (1993)","Wedding Singer, The (1998)",3 Ninjas: High Noon At Mega Mountain (1998),Batman & Robin (1997),Death and the Maiden (1994),Two if by Sea (1996),Batman (1989)
Like Water For Chocolate (Como agua para chocolate) (1992),Angel and the Badman (1947),Withnail and I (1987),Willy Wonka and the Chocolate Factory (1971),Star Wars (1977),"Invitation, The (Zaproszenie) (1986)",Dave (1993),Crossfire (1947),My Left Foot (1989),Old Yeller (1957)
Some Like It Hot (1959),Rosencrantz and Guildenstern Are Dead (1990),Conspiracy Theory (1997),First Kid (1996),Antonia's Line (1995),Renaissance Man (1994),"Other Voices, Other Rooms (1997)",Scream 2 (1997),White Squall (1996),Butterfly Kiss (1995)
"First Wives Club, The (1996)",Tom & Viv (1994),Star Trek V: The Final Frontier (1989),Delta of Venus (1994),Junior (1994),Antonia's Line (1995),Devil in a Blue Dress (1995),Night Falls on Manhattan (1997),Brother Minister: The Assassination of Malcolm X (1994),Little Women (1994)
"Godfather, The (1972)","First Wives Club, The (1996)",Star Wars (1977),Platoon (1986),Bullets Over Broadway (1994),"Unbearable Lightness of Being, The (1988)","White Balloon, The (1995)",Shall We Dance? (1996),"Man from Down Under, The (1943)","Spanish Prisoner, The (1997)"
Muppet Treasure Island (1996),Unzipped (1995),Children of the Revolution (1996),Rudy (1993),City Hall (1996),For Ever Mozart (1996),Beyond Rangoon (1995),My Fair Lady (1964),Lashou shentan (1992),Ladybird Ladybird (1994)
Clean Slate (1994),Conspiracy Theory (1997),Fear (1996),Tom & Viv (1994),Duck Soup (1933),Delta of Venus (1994),Anna (1996),Homeward Bound II: Lost in San Francisco (1996),Crumb (1994),Jade (1995)
"Substance of Fire, The (1996)","Ice Storm, The (1997)",Body Parts (1991),"Colonel Chabert, Le (1994)",Another Stakeout (1993),Bulletproof (1996),For Ever Mozart (1996),GoldenEye (1995),Fresh (1994),Leave It to Beaver (1997)
Nina Takes a Lover (1994),"Funeral, The (1996)",Tom & Viv (1994),Body Snatchers (1993),Devil in a Blue Dress (1995),Touch (1997),Fear (1996),Angel and the Badman (1947),Phantoms (1998),Mr. Jones (1993)
"Devil's Advocate, The (1997)",Toy Story (1995),Body Snatchers (1993),Bonnie and Clyde (1967),"Madness of King George, The (1994)",Airheads (1994),Jerry Maguire (1996),"Terminator, The (1984)",Flirt (1995),Touki Bouki (Journey of the Hyena) (1973)
Toy Story (1995),"Truth About Cats & Dogs, The (1996)","Streetcar Named Desire, A (1951)",Evil Dead II (1987),Devil in a Blue Dress (1995),Independence Day (ID4) (1996),"Lion King, The (1994)",Another Stakeout (1993),Wings of Desire (1987),Delicatessen (1991)
Delta of Venus (1994),When a Man Loves a Woman (1994),JLG/JLG - autoportrait de décembre (1994),Devil in a Blue Dress (1995),Tom & Viv (1994),Liebelei (1933),Young Guns (1988),"First Wives Club, The (1996)","Reluctant Debutante, The (1958)",Titanic (1997)
Touch of Evil (1958),Delta of Venus (1994),Clean Slate (1994),Roman Holiday (1953),Conspiracy Theory (1997),Alice in Wonderland (1951),Shopping (1994),Manny & Lo (1996),So I Married an Axe Murderer (1993),Female Perversions (1996)
Liar Liar (1997),"English Patient, The (1996)",When a Man Loves a Woman (1994),Nikita (La Femme Nikita) (1990),"Colonel Chabert, Le (1994)",Carrington (1995),"Time to Kill, A (1996)","Gay Divorcee, The (1934)",Booty Call (1997),Mouse Hunt (1997)
Clean Slate (1994),So I Married an Axe Murderer (1993),"First Wives Club, The (1996)",My Life as a Dog (Mitt liv som hund) (1985),Devil in a Blue Dress (1995),Rudy (1993),Reckless (1995),Wild Things (1998),Mighty Aphrodite (1995),"20,000 Leagues Under the Sea (1954)"
"Band Wagon, The (1953)",Flipper (1996),Grosse Pointe Blank (1997),Kolya (1996),Amadeus (1984),Phenomenon (1996),"Horse Whisperer, The (1998)",Love Serenade (1996),Willy Wonka and the Chocolate Factory (1971),Batman & Robin (1997)
"Great Escape, The (1963)",Batman & Robin (1997),Wings of Desire (1987),"Second Jungle Book: Mowgli & Baloo, The (1997)",Arsenic and Old Lace (1944),"Unbearable Lightness of Being, The (1988)",Marked for Death (1990),"Walk in the Clouds, A (1995)","Time to Kill, A (1996)",Immortal Beloved (1994)
"Graduate, The (1967)",Poison Ivy II (1995),"Time to Kill, A (1996)",Mary Shelley's Frankenstein (1994),Steel (1997),Power 98 (1995),Unstrung Heroes (1995),Lawnmower Man 2: Beyond Cyberspace (1996),Bastard Out of Carolina (1996),"Horse Whisperer, The (1998)"
Trees Lounge (1996),For Ever Mozart (1996),Leave It to Beaver (1997),My Fair Lady (1964),Candyman: Farewell to the Flesh (1995),"Game, The (1997)","Stars Fell on Henrietta, The (1995)",Bananas (1971),Tokyo Fist (1995),Die Hard: With a Vengeance (1995)
Boogie Nights (1997),It's My Party (1995),Hard Eight (1996),I Can't Sleep (J'ai pas sommeil) (1994),Scream (1996),Kansas City (1996),Delta of Venus (1994),Wild Things (1998),Brother Minister: The Assassination of Malcolm X (1994),Vampire in Brooklyn (1995)
Die Hard: With a Vengeance (1995),Raiders of the Lost Ark (1981),Star Trek: The Wrath of Khan (1982),Groundhog Day (1993),Amityville II: The Possession (1982),"Substance of Fire, The (1996)","Bewegte Mann, Der (1994)",Escape from New York (1981),For Ever Mozart (1996),Rebel Without a Cause (1955)
